Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),station_id,station_name,network,source_file
2025-10-17,73.79,240.08,17.13,43.08,36.83,47.4,23.27,1.09,18.17,0.95,,,75.67,0.43,151.96,0.0,343.86,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-18,66.04,205.01,17.9,39.15,35.4,40.53,20.97,1.08,18.1,0.93,,,77.56,0.5,177.49,0.0,319.99,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-19,61.11,199.8,18.5,41.41,37.05,30.37,19.17,1.04,17.36,0.96,,,77.3,0.38,284.46,0.0,295.74,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-20,102.89,266.65,17.14,41.99,36.18,52.75,24.56,1.12,25.2,0.98,,,76.58,0.57,23.62,0.0,246.62,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-21,125.82,273.85,17.93,71.18,52.55,44.39,33.23,0.85,21.6,0.98,,,75.84,0.3,63.82,0.0,278.44,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-22,89.35,245.96,20.42,41.39,38.64,46.64,23.53,0.7,17.99,0.95,,,77.7,0.64,297.43,0.0,265.54,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-23,76.98,332.43,21.43,47.14,42.45,44.05,22.19,0.53,16.54,0.9,,,70.8,0.74,276.56,0.01,288.74,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-24,61.12,197.17,18.42,57.03,45.31,47.57,22.94,0.7,16.34,0.97,,,72.04,0.55,269.38,0.0,297.08,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-25,89.35,274.1,19.78,50.71,43.1,45.36,22.09,1.49,20.43,1.0,,,75.54,0.62,133.97,0.0,242.24,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-26,96.61,300.9,20.65,59.46,48.45,32.91,26.2,2.13,21.78,1.07,,,75.15,0.76,32.71,0.0,269.41,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-27,90.82,266.77,19.75,40.93,37.78,51.21,26.48,1.53,20.32,1.01,,,74.09,0.81,122.03,0.0,198.56,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-28,66.89,204.22,18.47,41.81,37.26,48.28,27.41,1.02,16.56,0.95,,,76.1,0.5,67.44,0.0,158.39,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-29,86.47,255.2,21.08,54.36,46.06,38.55,25.38,1.13,19.46,0.97,,,81.12,1.13,295.19,0.0,245.31,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-30,108.52,315.16,24.62,37.6,40.02,48.48,25.7,1.83,20.8,1.01,,,83.0,0.39,212.82,0.0,117.41,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-10-31,49.74,172.23,22.41,49.38,44.5,54.99,25.61,1.22,15.21,0.97,,,83.51,0.54,239.62,0.0,223.35,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-01,105.78,317.15,21.4,43.73,40.64,50.13,24.17,1.66,20.15,0.65,,,79.85,1.19,312.78,0.0,214.42,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-02,95.94,293.68,22.56,32.8,35.8,53.01,24.12,1.36,18.48,0.44,,,71.22,1.33,312.19,0.0,264.22,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-03,109.0,325.89,24.23,38.32,41.07,44.7,29.7,1.55,16.21,0.57,,,70.51,0.44,311.36,0.0,243.49,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-04,87.35,283.56,26.27,38.45,41.81,42.41,24.49,2.8,17.81,0.46,,,72.32,0.41,211.82,0.0,250.41,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-05,54.71,166.46,24.94,40.37,41.74,51.06,25.33,0.73,18.9,0.5,,,73.9,1.53,239.29,0.0,248.31,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-06,97.26,300.99,21.63,40.38,39.08,51.72,24.03,0.86,12.34,0.45,,,62.63,1.45,308.37,0.0,260.52,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-07,110.11,345.11,17.66,43.11,37.29,51.25,23.82,0.92,11.65,0.44,,,63.4,0.63,291.67,0.0,249.14,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-08,119.01,376.35,21.49,36.28,36.74,45.82,23.93,1.2,9.39,0.48,,,64.4,0.92,291.64,0.0,239.81,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-09,102.6,323.23,20.0,45.44,40.47,40.88,23.74,1.05,10.1,0.49,,,64.29,1.05,282.95,0.0,232.67,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-10,129.26,403.56,27.06,34.48,40.34,39.82,24.2,1.26,10.24,0.46,,,66.32,0.68,285.12,0.0,220.55,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-11,144.44,432.3,23.02,47.84,44.09,38.69,24.2,1.49,11.62,0.45,,,66.09,0.58,298.59,0.0,215.63,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-12,160.58,476.06,22.24,52.32,45.89,45.75,24.63,1.57,18.14,0.48,,,66.98,0.67,287.7,0.0,217.5,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-13,146.02,442.23,17.85,56.66,44.67,44.32,26.13,1.62,17.69,0.49,,,69.54,0.37,286.18,0.0,207.34,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-14,216.05,422.28,20.53,48.6,42.6,44.16,26.51,1.43,20.69,0.47,,,68.87,0.54,299.04,0.0,206.56,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-15,239.45,384.87,20.73,49.18,42.96,36.22,25.9,1.3,22.48,0.49,,,67.72,0.71,300.93,0.0,211.72,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-16,302.95,361.76,22.91,36.52,38.09,52.87,26.96,1.3,26.33,0.47,,,66.45,1.54,299.58,0.0,216.19,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-17,254.41,338.04,23.32,47.36,44.13,50.56,26.41,1.33,20.98,0.48,,,69.07,0.74,293.4,0.0,210.2,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-18,305.42,388.84,19.2,53.61,44.14,37.95,29.92,2.37,18.73,0.47,,,77.24,0.38,305.75,0.0,191.99,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-19,359.34,456.45,20.71,49.51,43.15,39.12,32.01,1.95,21.36,0.48,,,77.52,0.66,235.87,0.0,161.05,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-20,294.06,380.11,21.18,57.64,47.85,32.45,33.29,2.55,22.2,0.46,,,81.05,0.29,145.67,0.0,174.95,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-21,288.84,375.3,21.96,53.38,46.28,40.35,32.81,2.35,22.42,0.46,,,81.73,0.35,95.67,0.0,181.74,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-22,285.88,380.41,16.52,57.19,43.82,44.17,30.96,2.05,21.38,0.44,,,79.34,0.14,190.09,0.0,177.87,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-23,320.53,413.97,20.05,53.63,44.88,38.1,23.02,2.03,17.0,0.46,,,78.12,0.1,194.83,0.0,172.52,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-24,273.61,368.69,19.86,55.93,45.84,44.24,26.33,1.68,22.34,0.45,,,77.12,0.28,190.84,0.0,177.68,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-25,231.44,324.96,17.74,66.37,49.74,43.12,29.11,1.56,25.97,0.44,,,74.67,0.62,301.94,0.0,179.49,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-26,217.05,308.41,23.84,49.44,45.69,36.61,24.85,1.27,25.12,0.44,,,73.6,0.54,172.54,0.0,178.33,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-27,311.79,422.12,18.54,55.65,44.69,33.8,29.57,2.3,24.67,0.44,,,76.82,0.72,43.98,0.0,153.7,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-28,250.8,345.96,21.65,50.32,44.36,33.49,24.47,1.44,29.09,0.44,,,76.47,0.57,69.08,0.0,168.07,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-29,152.86,222.75,22.12,49.9,44.52,38.5,32.53,0.92,22.49,0.44,,,69.64,1.1,178.2,0.0,177.64,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-11-30,152.99,216.12,22.14,51.53,45.42,36.72,61.27,0.71,22.19,0.44,,,67.14,0.59,274.95,0.0,167.5,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-01,167.01,244.77,20.12,54.44,45.29,40.58,26.87,0.84,20.74,0.48,,,68.23,0.52,182.72,0.0,176.61,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-02,269.49,360.21,15.85,58.79,44.17,49.64,28.48,1.37,21.95,0.43,,,71.17,0.64,161.58,0.0,148.43,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-03,181.89,252.61,16.59,44.73,37.33,47.86,33.4,0.74,19.96,0.45,,,70.56,1.45,316.37,0.0,170.47,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-04,204.06,279.9,20.39,34.0,34.64,36.98,29.96,1.0,16.68,0.48,,,72.0,0.63,205.03,0.0,170.27,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-05,202.29,279.93,17.84,41.02,36.34,43.63,27.14,1.0,19.25,0.43,,,72.74,0.43,172.58,0.0,162.09,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-06,182.5,250.55,19.53,36.03,34.77,37.39,25.82,0.82,16.64,0.45,,,70.46,0.69,281.6,0.0,169.11,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-07,179.18,242.35,16.42,42.08,35.69,23.56,24.83,0.7,16.09,0.43,,,72.5,0.55,295.87,0.0,164.25,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-08,163.51,245.93,19.33,49.16,41.9,36.04,24.6,0.73,19.34,0.48,,,70.44,0.91,300.48,0.0,162.51,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-09,167.11,237.71,17.97,41.35,36.64,46.21,23.99,0.71,18.08,0.47,,,70.38,0.72,274.54,0.0,160.1,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-10,160.66,251.84,19.73,36.23,35.28,39.46,25.33,0.8,18.72,0.45,,,70.62,0.46,248.74,0.0,157.26,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-11,228.35,303.35,16.79,42.42,36.22,41.47,22.43,1.54,19.57,0.45,,,76.03,0.37,179.75,0.0,151.55,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-12,286.93,374.49,16.64,40.48,35.06,42.13,26.22,1.65,20.95,0.46,,,79.95,0.46,180.7,0.0,144.38,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-13,464.45,562.13,16.27,31.68,30.09,42.44,27.53,2.68,24.53,0.45,,,85.13,1.17,136.64,0.0,117.35,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-14,481.2,544.31,18.54,28.36,30.18,53.54,25.91,3.1,21.57,0.45,,,91.95,0.78,32.2,0.0,118.81,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-15,374.8,433.1,17.2,34.65,32.39,48.4,24.14,2.57,19.7,0.45,,,88.75,0.45,129.31,0.0,158.19,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-16,213.05,269.63,19.34,37.51,35.68,45.61,22.32,0.88,17.14,0.46,,,79.6,0.66,179.53,0.0,157.71,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-17,230.5,281.37,21.01,38.26,37.47,43.4,23.2,1.02,16.27,0.44,,,83.26,0.48,276.18,0.0,154.87,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-18,244.09,292.78,20.18,25.4,29.9,41.69,27.07,1.73,15.18,0.48,,,93.35,0.72,84.45,0.0,104.47,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-19,238.29,275.6,18.66,37.76,35.21,38.1,27.51,2.02,16.93,0.45,,,91.86,0.3,151.83,0.0,145.99,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-20,370.15,433.08,16.39,45.65,37.6,36.59,27.1,3.83,20.11,0.47,,,92.18,1.26,97.42,0.0,133.09,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-21,272.84,342.02,21.3,42.6,40.02,32.97,27.63,1.71,18.7,0.46,,,88.14,0.87,87.75,0.0,118.19,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-22,275.9,362.34,22.66,33.69,36.37,39.57,27.63,1.52,19.06,0.43,,,88.38,0.79,72.78,0.0,140.23,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-23,224.22,262.94,21.87,23.18,30.06,40.18,28.35,1.58,19.79,0.45,,,87.94,0.63,211.04,0.0,150.23,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-24,131.83,178.76,18.81,38.05,35.34,30.03,26.57,1.24,21.33,0.73,,,79.61,0.95,283.86,0.01,149.61,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-25,165.87,229.69,18.11,37.41,34.63,30.08,24.67,1.86,26.34,0.97,,,77.38,0.94,201.52,0.0,143.86,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-26,287.26,348.64,20.25,34.17,34.67,29.81,26.36,2.32,23.85,1.07,,,84.28,0.8,218.55,0.0,146.98,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-27,279.11,329.35,21.77,41.46,39.7,27.47,27.99,1.22,25.45,1.05,,,86.21,1.07,318.57,0.0,146.82,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-28,315.71,361.63,17.95,56.94,44.86,28.08,25.34,1.68,23.61,1.07,,,88.95,0.58,207.37,0.0,152.51,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-29,305.21,363.37,17.46,58.24,45.18,29.64,25.98,1.95,33.01,1.14,,,91.58,0.54,173.18,0.01,142.15,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-30,225.35,267.06,23.76,50.17,46.03,35.86,29.79,1.71,19.85,1.19,,,92.38,0.48,157.39,0.0,130.8,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-12-31,223.64,282.45,21.61,54.54,46.59,37.2,28.86,1.63,19.67,1.08,,,93.81,1.1,159.87,0.01,77.81,,STN_011,DTU,CPCB,"raw_data_data_dtu,_delhi_-_cpcb_1D.csv"
2025-01-01,160.56,238.11,43.94,53.85,64.31,100.79,3.45,1.82,22.37,2.67,8.91,13.64,87.17,0.9,250.24,0.0,34.23,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-02,185.96,264.5,37.12,49.7,56.74,138.4,5.55,2.2,16.24,3.1,11.62,13.85,88.24,0.95,255.4,0.0,34.03,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-03,267.62,376.33,110.37,75.11,129.69,172.74,6.75,3.84,42.13,6.32,47.69,14.69,86.89,0.74,237.78,0.0,33.68,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-04,273.64,328.95,41.33,104.6,88.87,175.31,2.7,3.25,74.64,8.31,41.58,15.35,85.64,1.08,165.32,0.0,37.41,986.3,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-05,181.88,254.17,16.9,62.07,46.79,128.31,2.34,1.87,19.12,3.63,10.5,14.94,84.76,1.44,156.24,0.0,36.7,986.11,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-06,156.42,213.92,21.62,50.86,44.58,122.09,1.13,1.99,14.25,2.84,7.25,15.07,87.89,1.08,235.53,0.5,27.45,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-07,181.54,267.21,57.73,46.42,71.66,147.84,5.66,2.33,21.4,2.76,17.23,14.89,87.18,1.06,252.49,0.0,21.83,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-08,149.08,237.67,89.39,72.68,111.41,125.04,3.86,1.84,27.45,3.43,13.83,14.81,78.33,0.94,237.49,0.0,40.88,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-09,297.39,446.77,173.82,119.22,213.93,171.24,4.82,3.9,31.43,6.23,35.44,15.12,79.71,0.7,189.92,0.0,42.04,986.24,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-10,274.19,363.19,59.0,88.75,95.17,177.32,2.02,1.72,21.53,4.91,21.45,14.97,85.07,1.15,140.64,0.0,43.44,986.06,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-11,173.96,219.12,18.8,64.57,49.27,118.41,4.41,1.59,29.39,2.77,7.68,14.97,87.67,1.32,173.1,2.5,36.98,986.18,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-12,132.63,153.66,24.88,59.2,51.69,80.15,2.83,1.54,23.02,2.01,9.26,15.07,88.99,0.88,250.31,0.0,32.57,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-13,117.21,150.88,30.07,48.05,50.04,73.35,2.33,1.44,13.77,1.69,5.28,15.04,88.43,1.09,263.0,0.0,33.41,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-14,173.33,248.25,77.76,61.1,131.56,75.55,4.75,2.86,30.18,3.41,18.59,15.02,85.36,0.93,236.39,0.0,43.76,986.09,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-15,252.65,318.24,109.84,76.45,129.98,91.15,3.93,1.97,23.62,4.46,25.25,14.75,88.01,0.98,187.5,0.0,38.74,986.06,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-16,166.17,220.0,99.33,87.24,126.87,77.76,6.94,3.05,17.58,3.57,18.33,15.36,87.99,0.84,171.18,6.0,31.57,986.16,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-17,137.92,180.46,17.48,50.05,40.84,69.1,3.57,0.48,25.54,2.33,10.65,14.68,88.28,1.12,261.64,0.0,40.42,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-18,170.06,305.61,63.43,61.79,84.52,74.47,7.83,2.58,54.83,3.4,23.79,15.79,82.67,0.87,216.33,0.0,54.58,986.03,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-19,247.25,454.29,185.13,93.89,203.22,101.96,9.88,3.76,91.23,6.34,45.52,17.29,80.41,0.7,205.19,0.0,47.49,986.06,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-20,162.88,241.42,45.29,73.98,76.22,99.36,5.74,1.05,61.05,2.3,9.81,17.34,79.71,0.98,252.09,0.0,50.47,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-21,144.54,235.58,37.9,77.93,72.39,81.57,8.29,1.69,64.35,1.84,5.93,16.79,76.77,1.02,258.9,0.0,52.81,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-22,139.25,289.08,110.31,77.55,137.5,77.21,9.5,2.85,60.96,2.88,22.36,16.92,77.89,0.79,233.25,0.0,52.27,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-23,144.92,248.67,61.94,82.78,94.27,88.05,6.02,1.5,59.27,2.78,30.38,17.65,72.01,0.94,240.2,0.0,47.28,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-24,93.62,170.08,27.89,68.66,59.26,66.87,11.79,1.42,54.39,1.49,5.46,16.61,68.88,1.04,255.25,0.0,51.84,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-25,74.79,175.83,48.28,76.0,79.53,52.09,10.36,1.38,48.26,1.29,4.59,15.84,66.26,1.03,252.47,0.0,52.02,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-26,99.38,221.67,62.43,82.63,94.85,59.19,9.94,1.95,59.45,1.88,7.22,15.62,66.81,0.87,243.4,0.0,50.91,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-27,118.04,230.21,49.48,90.35,88.09,70.6,10.2,1.58,59.32,1.8,6.75,15.62,70.23,0.93,253.7,0.0,49.93,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-28,148.75,339.62,127.84,97.28,155.49,73.06,15.65,2.96,67.9,3.39,15.87,15.77,72.36,0.77,221.17,0.0,47.33,986.03,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-29,254.46,400.38,118.7,118.82,159.6,100.83,10.92,2.46,86.07,5.18,33.59,17.26,72.58,1.04,152.19,0.0,46.56,986.01,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-30,191.42,284.54,25.47,95.38,71.12,100.04,10.97,1.92,76.37,2.3,9.03,18.24,72.22,1.21,142.08,0.0,45.9,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-01-31,228.94,328.79,87.28,90.11,118.75,113.31,9.62,2.93,71.05,3.3,22.53,17.95,80.43,0.77,215.14,0.0,48.08,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-02-01,233.78,338.77,55.2,89.78,92.7,116.42,7.1,2.47,59.01,3.89,36.77,17.67,83.2,0.78,248.19,0.0,41.23,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-02-02,188.88,269.92,35.46,58.1,59.82,104.23,8.31,1.8,42.94,2.03,9.0,16.89,82.89,0.94,256.53,0.0,41.12,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-02-03,138.71,294.88,79.5,79.32,106.81,73.54,9.58,2.87,43.41,2.89,15.3,16.75,74.75,0.83,222.82,0.0,49.64,986.02,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-02-04,174.12,334.33,64.93,110.06,111.19,92.54,7.64,2.56,46.52,4.25,35.4,18.53,68.1,0.82,201.61,0.0,42.45,986.06,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
2025-02-05,128.62,212.25,32.11,63.01,59.63,80.55,9.45,1.42,47.29,1.35,5.29,17.04,71.62,1.02,248.77,0.0,48.71,986.0,STN_013,Dwarka-Sector 8,DPCC,"raw_data_data_dwarka-sector_8,_delhi_-_dpcc__1D.csv"
